 Category,Product/Tool,Short Update,Long Update,Document Link,Example Link,Release
Analytics,SAS Visual Text Analytics,Enhancement to Action: new predefinedSentiment parameter for the compileConcept action,a new predefinedSentiment parameter for the compileConcept action. When the value of this parameter is set to true, the predefined sentiment model for the language that is specified with the language parameter is extended. The predefinedSentiment parameter replaces the extendableModel parameter,https://go.documentation.sas.com/doc/en/pgmsascdc/v_057/casvtapg/cas-textruledevelop-compileconcept.htm#SAS.cas-textruledevelop-compileconcept-predefinedsentiment,https://go.documentation.sas.com/doc/en/pgmsascdc/v_057/casvtapg/cas-textruledevelop-compileconcept.htm#SAS.cas-textruledevelop-compileconcept-predefinedsentiment,202411
Analytics,SAS Visual Text Analytics,Enhancement to Proc: TEXTSENTSCORE, new option LANGUAGE,a new LANGUAGE option for the TEXTSENTSCORE procedure that specifies which language's predefined sentiment model to use. This LANGUAGE option replaces the INMODEL option and the step to load the ReferenceData library,https://go.documentation.sas.com/doc/en/pgmsascdc/v_057/casvta/casvta_textsentscore_syntax01.htm#casvta.textsentscore.proclanguageopt,https://go.documentation.sas.com/doc/en/pgmsascdc/v_057/casvta/casvta_textsentscore_syntax01.htm#casvta.textsentscore.proclanguageopt,202411
Analytics,SAS Visual Text Analytics,New sentiment model for Romanian,A new sentiment model for Romanian has been added,https://go.documentation.sas.com/doc/en/ctxtcdc/v_021/ctxtug/n1ctfijeax2qb3n13hfhn6xummbi.htm#p0n3ubjed508szn1levbbdg1pe8n,https://go.documentation.sas.com/doc/en/ctxtcdc/v_021/ctxtug/n1ctfijeax2qb3n13hfhn6xummbi.htm#p0n3ubjed508szn1levbbdg1pe8n,202410
Analytics,SAS Visual Text Analytics,New sentiment model for Hungarian,A new sentiment model for Hungarian has been added,https://go.documentation.sas.com/doc/en/ctxtcdc/v_021/ctxtug/n1ctfijeax2qb3n13hfhn6xummbi.htm#p0n3ubjed508szn1levbbdg1pe8n,https://go.documentation.sas.com/doc/en/ctxtcdc/v_021/ctxtug/n1ctfijeax2qb3n13hfhn6xummbi.htm#p0n3ubjed508szn1levbbdg1pe8n,202410
Analytics,SAS Visual Text Analytics,New property options for the Sentiment node that enable you to specify a sentiment model,New property options for the Sentiment node that enable you to specify a sentiment model,https://go.documentation.sas.com/doc/en/ctxtcdc/v_021/ctxtug/p0f2hjw38c7nimn1e2cnlg18q9qi.htm,https://go.documentation.sas.com/doc/en/ctxtcdc/v_021/ctxtug/p0f2hjw38c7nimn1e2cnlg18q9qi.htm,202410
Analytics,SAS Visual Text Analytics,Enhancement for SAS Model Studio: a side-by-side layout option in the interactive window for the Concepts node, the Text Parsing node, the Topics node, and the Categories node,a side-by-side layout option in the interactive window for the Concepts node, the Text Parsing node, the Topics node, and the Categories node,https://go.documentation.sas.com/doc/en/capcdc/v_029/ctxtcdc/ctxtug/p1hod41pb7xpwzn14exrisd61rnp.htm#n08ozcyoaq1dtcn1csfvz0ph1lxy,https://go.documentation.sas.com/doc/en/capcdc/v_029/ctxtcdc/ctxtug/p0j3ur41igx5gkn1kvlutjfkg3ic.htm#n139qaym5ox45bn16yiqcm8jkk3h,202409
Analytics,SAS Visual Text Analytics,New Proc: RELATEDTERMS,The RELATEDTERMS procedure enables the identification and understanding of terms that are closely related to a specified term within a data set,https://go.documentation.sas.com/doc/en/pgmsascdc/v_055/casvta/casvta_relatedterms_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_055/casvta/casvta_relatedterms_examples01.htm,202409
Analytics,SAS Visual Text Analytics,Enhancement to Proc: OUTWORDPRO option for the TEXTMINE procedure,The OUTWORDPRO option in the SVD statement of the TEXTMINE procedure specifies a SAS data table to contain the projections of the columns of the term-by-document matrix,https://go.documentation.sas.com/doc/en/pgmsascdc/v_055/casvta/casvta_textmine_syntax06.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_055/casvta/casvta_textmine_syntax06.htm#casvta.textmine.svd_wordp,202409
Analytics,SAS Visual Text Analytics,Enhancement to Proc TextMine: COMPLEXTAG option for parsing,The COMPLEXTAG option includes the complexTag variable in the OUTPOS= table and in the output OUTTERMS= table. For some terms, the variable will contain a finer level of detail of the part of speech such as Vpp (verb past participle),https://go.documentation.sas.com/doc/en/pgmsascdc/v_052/casvta/casvta_textmine_syntax03.htm#casvta.textmine.par_complextag,https://github.com/Criptic/SAS-Whats-New/blob/main/202406/Hard-Proc-Viya.sasnb,202406
Analytics,SAS Visual Text Analytics,New Proc: TEXTSUMMARY procedure uses natural language processing (NLP) techniques to summarize a document,The TEXTSUMMARY procedure uses natural language processing (NLP) techniques to summarize a document by selecting representative sentences from within the document to become the summary. This procedure computes a summary for each document in a data set,https://go.documentation.sas.com/doc/en/pgmsascdc/v_051/casvta/casvta_textsummary_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_051/casvta/casvta_textsummary_examples01.htm,202405
Analytics,SAS Visual Text Analytics,New Proc: TERMCOOCCUR, calculates a co-occurence association score for selected pairs of terms,The TERMCOOCCUR procedure calculates a co-occurrence association score for selected pairs of terms in the document collection. The scores, which are computed using positive pointwise mutual information (PPMI), indicate the strength of association between the pairs of terms,https://go.documentation.sas.com/doc/en/pgmsascdc/v_051/casvta/casvta_termcooccur_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_051/casvta/casvta_termcooccur_examples01.htm,202405
Analytics,SAS Visual Text Analytics,New Proc: LANGUAGEID, performs language identification on textual data,The LANGUAGEID procedure performs language identification on textual data in a specified input table. This procedure identifies the language of a document and assigns a language code corresponding to the language. This procedure uses statistical analysis which can recognize patterns in the given text data and then utilize these patterns to identify the language,https://go.documentation.sas.com/doc/en/pgmsascdc/v_051/casvta/casvta_languageid_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_051/casvta/casvta_languageid_examples01.htm,202405
Analytics,SAS Visual Text Analytics,New Proc: IDVALIDATION, investigate whether an input table contains duplicate IDs,The IDVALIDATION procedure enables you to investigate whether an input table contains duplicate IDs. If you specify the OUT= option in the OUTPUT statement, then duplicate IDs and the number of times that they occur are saved to the specified output table,https://go.documentation.sas.com/doc/en/pgmsascdc/v_051/casvta/casvta_idvalidation_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_051/casvta/casvta_idvalidation_examples01.htm,202405
Analytics,SAS Visual Text Analytics,New Proc: IDGENERATION, generates unique identifiers,The IDGENERATION procedure generates unique identifiers (IDs) for an input data table. The IDGENERATION procedure provides an OUTPUT statement that enables you to copy input variables into an output table,https://go.documentation.sas.com/doc/en/pgmsascdc/v_051/casvta/casvta_idgeneration_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_051/casvta/casvta_idgeneration_examples01.htm,202405
Analytics,SAS Visual Text Analytics,New Proc: TEXTCATSCORE,The TEXTCATSCORE procedure scores text documents against a category model, which is a type of rule-based model. You can write your own rules to define category membership for some documents while excluding texts that contain inappropriate content, and then use the TEXTCATEGORY procedure to create the category model,https://go.documentation.sas.com/doc/en/pgmsascdc/v_050/casvta/casvta_textcatscore_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_050/casvta/casvta_textcatscore_examples.htm,202404
Analytics,SAS Visual Text Analytics,New Proc: TEXTCATEGORY,The TEXTCATEGORY procedure provides development packages for a category model. The procedure checks the syntax of textual category rules and generates information about syntax errors in the rules. It uses textual category rules to generate a category model. The procedure also creates an analytic store for the category model,https://go.documentation.sas.com/doc/en/pgmsascdc/v_050/casvta/casvta_textcategory_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_050/casvta/casvta_textcategory_examples.htm,202404
Analytics,SAS Visual Text Analytics,Make us of the Basic Tokenizer in Concept and Categorie nodes for Chinese, Japanese or Korean,the Use basic tokenizer option for the Concepts node and the Categories node. You can use the Use basic tokenizer option with the Chinese, Japanese, or Korean languages to use the basic tokenizer instead of the standard tokenizer. The basic tokenizer separates words by white spaces, punctuation marks, and Chinese, Japanese, and Korean characters. The basic tokenizer can better meet the needs of parsing specific texts and enhance the rule matching for these languages,https://go.documentation.sas.com/doc/en/capcdc/v_026/ctxtcdc/ctxtug/n07k3zxmbtvzuan1wmx6e7u09nn3.htm,https://go.documentation.sas.com/doc/en/capcdc/v_026/ctxtcdc/ctxtug/n0jckhnpcohsrcn1mfabv6kge46h.htm,202404
Analytics,SAS Visual Text Analytics,New Proc: TEXTRULE, generates language interpretation for textual information (LITI) concept or fact rules by using annotated data,the new TEXTRULE procedure. The TEXTRULE procedure generates language interpretation for textual information (LITI) concept or fact rules by using annotated data,https://go.documentation.sas.com/doc/en/pgmsascdc/v_049/casvta/casvta_textrule_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_049/casvta/casvta_textrule_examples01.htm,202403
Analytics,SAS Visual Text Analytics,New Proc: TEXTCONCEPTSCORE, enables you to score unstructured text by using a language interpretation for textual information (LITI) model that is loaded from a CAS table,the new TEXTCONCEPTSCORE procedure. The TEXTCONCEPTSCORE procedure enables you to score unstructured text by using a language interpretation for textual information (LITI) model that is loaded from a CAS table. The primary use cases for this procedure are named entity recognition (NER) and information extraction. You can use a predefined NER model or a custom model that you compile by using the TEXTCONCEPT procedure,https://go.documentation.sas.com/doc/en/pgmsascdc/v_049/casvtaproc/p0zq5upksj6t01n1x716qznxz5uf.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_049/casvtaproc/p1thkwhs9ywi0hn12szva95la6vm.htm,202403
Analytics,SAS Visual Text Analytics,New Proc: TEXTCONCEPT, enables you to validate language interpretation for textual information (LITI) syntax and to compile an LI binary from a table of LITI rules,the new TEXTCONCEPT procedure. The TEXTCONCEPT procedure enables you to validate language interpretation for textual information (LITI) syntax and to compile an LI binary from a table of LITI rules. It also enables you to save the compiled model either as a CAS table or as an analytic store,https://go.documentation.sas.com/doc/en/pgmsascdc/v_049/casvtaproc/n085fe2rywc8hzn10pxassy2e4u0.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_049/casvtaproc/n0xxo3ehoptl3wn1h5wdtrmp15rz.htm,202403
Analytics,SAS Visual Text Analytics,New Romanian sentiment model,a new Romanian sentiment model that can be used with the applySentimentConcepts action and the compileConcept action,https://go.documentation.sas.com/doc/en/pgmsascdc/v_048/casvtapg/n0xgz3q2w49z33n1lqv91kzxmdwh.htm#n16xs5f2ke5xw5n121tdl1w9zhsp,https://go.documentation.sas.com/doc/en/pgmsascdc/v_048/casvtapg/p0hebvq6we5s69n1dzeryea2k4f9.htm#n0lzgd9l4qr132n1svexli299bng,202402
Analytics,SAS Visual Text Analytics,New Procedure: PROC TEXTSENTSCORE,The TEXTSENTSCORE procedure uses a LITI model and sentiment weights to score text in an input data table and create an output data table that contains a sentiment classification and a sentiment score for each document in the input data table,https://go.documentation.sas.com/doc/en/pgmsascdc/v_048/casvta/casvta_textsentscore_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_048/casvta/casvta_textsentscore_examples01.htm,202402
Analytics,SAS Visual Text Analytics,New Procedure: PROC TEXTCRFSCORE,The TEXTCRFSCORE procedure enables you to score new text data by using a trained conditional random field (CRF) model,https://go.documentation.sas.com/doc/en/pgmsascdc/v_048/casvta/casvta_textcrfscore_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_048/casvta/casvta_textcrfscore_examples01.htm,202402
Analytics,SAS Visual Text Analytics,New Procedure: PROC TEXTCRF,The TEXTCRF procedure enables you to train conditional random field (CRF) models by using labeled text data,https://go.documentation.sas.com/doc/en/pgmsascdc/v_048/casvta/casvta_textcrf_toc.htm,https://go.documentation.sas.com/doc/en/pgmsascdc/v_048/casvta/casvta_textcrf_examples01.htm,202402
Analytics,SAS Visual Text Analytics,New Proc added, TEXTPROFILE,The new proc textprofile describes statistical characteristics of text data in order to provide a profile of a data set and enable comparisons between data sets,https://documentation.sas.com/doc/en/pgmsascdc/v_047/casvta/casvta_textprofile_overview.htm,https://documentation.sas.com/doc/en/pgmsascdc/v_047/casvta/casvta_textprofile_examples01.htm,202401
Analytics,SAS Visual Text Analytics,SAS Visual Text Analytics in the SAS Viya platform includes improved text processing and performance enhancements to previously existing features.,SAS Visual Text Analytics in the SAS Viya platform includes improved text processing and performance enhancements to previously existing features.,https://go.documentation.sas.com/doc/en/capcdc/v_020/ctxtcdc/ctxtwn/p18igzqq3zy1f9n1ne1xap3kdgex.htm,https://go.documentation.sas.com/doc/en/capcdc/v_020/ctxtcdc/ctxtwn/p18igzqq3zy1f9n1ne1xap3kdgex.htm,202306
Analytics,SAS Visual Text Analytics,The tokenizer parameter for the compileConcept action specifies which tokenizer to use in the concept model.,the tokenizer parameter for the compileConcept action. The tokenizer parameter specifies which tokenizer to use in the concept model. When the tokenizer parameter is set to the default value of STANDARD, a language-specific tokenizer is applied. All licensed languages support the default STANDARD value. When working with the Chinese, Japanese, or Korean languages, a basic tokenizer is also available to restrict tokens to three types: whitespace-separated strings of non-Chinese, non-Japanese, or non-Korean alphabetic characters, individual punctuation marks, and individual Chinese, Japanese, Korean, and Thai characters.,https://go.documentation.sas.com/doc/en/pgmsascdc/v_039/casvtapg/cas-textruledevelop-compileconcept.htm#SAS.cas-textruledevelop-compileconcept-tokenizer,https://go.documentation.sas.com/doc/en/pgmsascdc/v_039/casvtapg/cas-textruledevelop-compileconcept.htm#SAS.cas-textruledevelop-compileconcept-tokenizer,202305
